participant_id,group,intensity,response,reaction_time
0,patient,4.845434957092485,1.0,523.8397727359917
0,patient,4.845434957092485,0.0,638.4583363433746
0,patient,4.845434957092485,1.0,609.6161069058418
0,patient,4.845434957092485,0.0,625.7005118976988
0,patient,4.845434957092485,0.0,660.614685684673
0,patient,4.845434957092485,0.0,572.3583000620298
0,patient,4.845434957092485,1.0,646.768306605673
0,patient,4.845434957092485,1.0,519.9560917629575
0,patient,4.845434957092485,0.0,528.6323037082852
0,patient,4.845434957092485,0.0,607.3824042388408
0,patient,4.845434957092485,0.0,703.2183593192607
0,patient,4.845434957092485,1.0,620.1799332800082
0,patient,4.845434957092485,0.0,604.6850041494945
0,patient,6.132426134904209,1.0,591.5065761727755
0,patient,6.132426134904209,0.0,598.6143873285766
0,patient,6.132426134904209,0.0,577.8674278938583
0,patient,6.132426134904209,1.0,579.4905810731678
0,patient,6.132426134904209,1.0,662.9172949468546
0,patient,6.132426134904209,0.0,647.2823677818368
0,patient,6.132426134904209,1.0,620.0987477894241
0,patient,6.132426134904209,0.0,600.1921050794089
0,patient,6.132426134904209,1.0,578.7921709510824
0,patient,6.132426134904209,0.0,600.7022375718626
0,patient,6.132426134904209,0.0,582.3629750623674
0,patient,6.132426134904209,0.0,665.4954200533057
0,patient,6.132426134904209,1.0,597.0436870315574
0,patient,6.132426134904209,1.0,614.8359951432121
0,patient,6.132426134904209,0.0,706.8484066939529
0,patient,6.132426134904209,1.0,536.8958481232286
0,patient,6.132426134904209,0.0,645.5678384281764
0,patient,6.132426134904209,0.0,589.9263623944754
0,patient,6.132426134904209,1.0,514.1678228076272
0,patient,6.132426134904209,0.0,555.3362154283874
0,patient,7.082586290855125,1.0,568.5758131638081
0,patient,7.082586290855125,0.0,606.6711944856675
0,patient,7.082586290855125,1.0,620.2286747052657
0,patient,7.082586290855125,0.0,570.7621740707251
0,patient,7.082586290855125,0.0,574.1051247708693
0,patient,7.082586290855125,0.0,678.3595110473958
0,patient,7.082586290855125,1.0,544.7745700130922
0,patient,7.082586290855125,1.0,600.0018142625983
0,patient,7.082586290855125,0.0,562.3201656950496
0,patient,7.082586290855125,1.0,609.600909744021
0,patient,7.082586290855125,1.0,580.4594719338106
0,patient,7.082586290855125,0.0,649.9051223910889
0,patient,7.082586290855125,0.0,578.3556596257155
0,patient,7.082586290855125,0.0,636.401484544157
0,patient,7.082586290855125,1.0,560.803657496262
0,patient,7.082586290855125,1.0,642.5404420554113
0,patient,7.082586290855125,1.0,577.7467113353352
0,patient,7.082586290855125,1.0,512.047283747511
0,patient,7.082586290855125,1.0,698.0780674150136
0,patient,7.082586290855125,1.0,638.6604452312316
0,patient,8.36629175317087,0.0,595.1684537166278
0,patient,8.36629175317087,0.0,519.8648087570523
0,patient,8.36629175317087,0.0,614.9184817697077
0,patient,8.36629175317087,1.0,517.8341692989255
0,patient,8.36629175317087,1.0,614.202540858781
0,patient,8.36629175317087,0.0,600.4537872430226
0,patient,8.36629175317087,1.0,577.8270650285899
0,patient,8.36629175317087,1.0,608.1128317346859
0,patient,8.36629175317087,1.0,659.3085567448035
0,patient,8.36629175317087,1.0,613.5631272206726
0,patient,8.36629175317087,1.0,612.0696316877476
0,patient,8.36629175317087,0.0,710.1962514322611
0,patient,8.36629175317087,0.0,547.8833823356233
0,patient,8.36629175317087,1.0,637.8505254772712
0,patient,8.36629175317087,1.0,576.921436857097
0,patient,8.36629175317087,1.0,645.7485083704174
0,patient,8.36629175317087,1.0,643.7441297371125
0,patient,8.36629175317087,1.0,675.4200354005287
0,patient,8.36629175317087,1.0,650.4260740801934
0,patient,8.36629175317087,0.0,514.604336312924
0,patient,9.076813089787862,1.0,601.4695048064984
0,patient,9.076813089787862,1.0,528.9538686689212
0,patient,9.076813089787862,1.0,555.0725088624488
0,patient,9.076813089787862,1.0,582.7398183534328
0,patient,9.076813089787862,1.0,622.9474429357166
0,patient,9.076813089787862,1.0,571.7527827309585
0,patient,9.076813089787862,1.0,548.3968014638829
0,patient,9.076813089787862,1.0,483.92511052705316
0,patient,9.076813089787862,0.0,613.05301920766
0,patient,9.076813089787862,1.0,567.5149600488315
0,patient,9.076813089787862,1.0,577.7736711202042
0,patient,9.076813089787862,1.0,589.0121787800099
0,patient,9.076813089787862,1.0,589.9023539385735
0,patient,9.076813089787862,0.0,559.1164184903349
0,patient,9.076813089787862,1.0,660.1920698977347
0,patient,9.076813089787862,1.0,475.0713114673589
0,patient,9.076813089787862,1.0,525.9528870286159
0,patient,9.076813089787862,1.0,571.9463370413562
0,patient,9.076813089787862,1.0,641.6654195038229
0,patient,9.076813089787862,1.0,604.0466941714067
0,patient,10.107782008736931,1.0,579.590683045726
0,patient,10.107782008736931,1.0,649.1822994662092
0,patient,10.107782008736931,1.0,601.5762149530913
0,patient,10.107782008736931,1.0,566.7348116090255
0,patient,10.107782008736931,1.0,557.7504031700411
0,patient,10.107782008736931,1.0,601.1756102484794
0,patient,10.107782008736931,1.0,619.3848867713348
0,patient,10.107782008736931,1.0,572.2981983811338
0,patient,10.107782008736931,1.0,626.7280960632119
0,patient,10.107782008736931,1.0,517.3474219043011
0,patient,10.107782008736931,1.0,570.2642006914859
0,patient,10.107782008736931,1.0,518.6952396559545
0,patient,10.107782008736931,1.0,524.9859620663937
0,patient,10.107782008736931,1.0,594.873589216396
0,patient,10.107782008736931,1.0,591.9592555815228
0,patient,10.107782008736931,1.0,649.4464937157528
0,patient,10.107782008736931,1.0,656.477669643982
0,patient,10.107782008736931,1.0,475.21855195260025
0,patient,10.107782008736931,1.0,608.6209903656238
0,patient,10.107782008736931,1.0,604.0952155134792
1,patient,1.0675205324150405,0.0,573.1159096747122
1,patient,1.0675205324150405,0.0,589.7704675380223
1,patient,1.0675205324150405,0.0,698.4332771303094
1,patient,1.0675205324150405,0.0,607.1260222630779
1,patient,1.0675205324150405,0.0,570.3656093008216
1,patient,1.0675205324150405,0.0,564.279866684788
1,patient,1.0675205324150405,0.0,606.6709038796146
1,patient,1.0675205324150405,0.0,575.5775909132725
1,patient,1.0675205324150405,0.0,667.2483860805186
1,patient,1.0675205324150405,0.0,665.9583777214524
1,patient,1.0675205324150405,0.0,590.8550694671795
1,patient,1.0675205324150405,0.0,560.5634267109841
1,patient,1.0675205324150405,0.0,569.2531566544139
1,patient,1.0675205324150405,0.0,636.1266572996358
1,patient,1.0675205324150405,0.0,542.6201162343701
1,patient,1.0675205324150405,0.0,589.5432240151001
1,patient,1.0675205324150405,0.0,635.5440922588272
1,patient,1.0675205324150405,0.0,578.9168634559059
1,patient,1.0675205324150405,0.0,678.3678649005653
1,patient,1.0675205324150405,0.0,734.3392264685361
1,patient,2.1451533247797383,0.0,619.4352398188446
1,patient,2.1451533247797383,0.0,720.2484000870194
1,patient,2.1451533247797383,0.0,611.1394434127733
1,patient,2.1451533247797383,0.0,548.0751896088522
1,patient,2.1451533247797383,0.0,737.117161073515
1,patient,2.1451533247797383,0.0,583.8035088560542
1,patient,2.1451533247797383,0.0,597.5106277502944
1,patient,2.1451533247797383,0.0,510.3331226251293
1,patient,2.1451533247797383,0.0,519.7945672571568
1,patient,2.1451533247797383,0.0,582.4126797608831
1,patient,2.1451533247797383,0.0,637.166627739788
1,patient,2.1451533247797383,0.0,714.3417057317488
1,patient,2.1451533247797383,1.0,559.181451144007
1,patient,2.1451533247797383,0.0,565.0511089630068
1,patient,2.1451533247797383,0.0,603.1105357923053
1,patient,2.1451533247797383,0.0,600.2276125945866
1,patient,2.1451533247797383,0.0,597.2708132744193
1,patient,2.1451533247797383,0.0,587.8013055503174
1,patient,2.1451533247797383,0.0,617.7467216085905
1,patient,2.1451533247797383,0.0,622.0095591327508
1,patient,2.9314624811839303,0.0,578.5829032196896
1,patient,2.9314624811839303,0.0,605.3067692838493
1,patient,2.9314624811839303,1.0,696.8260168092693
1,patient,2.9314624811839303,0.0,575.0657586533217
1,patient,2.9314624811839303,1.0,545.4218498534191
1,patient,2.9314624811839303,0.0,570.2837425311221
1,patient,2.9314624811839303,0.0,651.0990658658222
1,patient,2.9314624811839303,0.0,546.1272831276586
1,patient,2.9314624811839303,0.0,645.4905807359213
1,patient,2.9314624811839303,0.0,559.3230250523533
1,patient,2.9314624811839303,0.0,513.8775656763673
1,patient,2.9314624811839303,0.0,529.6360684352923
1,patient,2.9314624811839303,0.0,653.965838617257
1,patient,2.9314624811839303,0.0,495.5117476463347
1,patient,2.9314624811839303,0.0,613.6119360495338
1,patient,2.9314624811839303,0.0,591.5498308372254
1,patient,2.9314624811839303,0.0,638.064481113826
1,patient,2.9314624811839303,0.0,636.8563116729553
1,patient,2.9314624811839303,0.0,566.3429239817684
1,patient,2.9314624811839303,0.0,608.7584971033341
1,patient,3.8043254444769934,0.0,713.2602459215361
1,patient,3.8043254444769934,0.0,630.5787938239358
1,patient,3.8043254444769934,0.0,559.0435889522992
1,patient,3.8043254444769934,0.0,484.80818483022574
1,patient,3.8043254444769934,0.0,586.1913527899193
1,patient,3.8043254444769934,0.0,543.9769990857494
1,patient,3.8043254444769934,0.0,651.0776715766616
1,patient,3.8043254444769934,0.0,600.1509914959178
1,patient,3.8043254444769934,0.0,608.0048938302457
1,patient,3.8043254444769934,0.0,573.4253192767968
1,patient,3.8043254444769934,0.0,533.3796084314806
1,patient,3.8043254444769934,0.0,630.2851288001148
1,patient,3.8043254444769934,0.0,514.8593112512698
1,patient,3.8043254444769934,0.0,649.2143197485005
1,patient,3.8043254444769934,0.0,532.5545567656532
1,patient,3.8043254444769934,1.0,607.5065566166281
1,patient,3.8043254444769934,0.0,655.3921524480903
1,patient,3.8043254444769934,0.0,647.5413155733972
1,patient,3.8043254444769934,0.0,588.7629738894186
1,patient,3.8043254444769934,0.0,625.2380715062002
1,patient,5.054315767439075,0.0,543.1491550521345
1,patient,5.054315767439075,0.0,588.7176377730649
1,patient,5.054315767439075,0.0,626.7942076275577
1,patient,5.054315767439075,0.0,645.8294445825338
1,patient,5.054315767439075,0.0,560.5791149369787
1,patient,5.054315767439075,0.0,660.9731926291657
1,patient,5.054315767439075,0.0,567.8366418854188
1,patient,5.054315767439075,0.0,656.3546423082676
1,patient,5.054315767439075,0.0,655.6409277597321
1,patient,5.054315767439075,0.0,594.2591507775262
1,patient,5.054315767439075,0.0,684.8558188208825
1,patient,5.054315767439075,0.0,608.7243031952164
1,patient,5.054315767439075,0.0,659.0190565912765
1,patient,5.054315767439075,1.0,618.6522642298784
1,patient,5.054315767439075,0.0,523.8197452842736
1,patient,5.054315767439075,0.0,555.0275196740893
1,patient,5.054315767439075,0.0,625.4305089470427
1,patient,5.054315767439075,1.0,569.4088911299764
1,patient,5.054315767439075,0.0,600.0643818397699
1,patient,5.054315767439075,1.0,593.9506420444225
1,patient,5.888904576167949,0.0,573.0075356617934
1,patient,5.888904576167949,0.0,663.5765908762542
1,patient,5.888904576167949,0.0,612.2666650973795
1,patient,5.888904576167949,1.0,590.364674820406
1,patient,5.888904576167949,0.0,560.1439130634863
1,patient,5.888904576167949,0.0,564.3008003655058
1,patient,5.888904576167949,0.0,641.3167871220192
1,patient,5.888904576167949,0.0,580.7343247391959
1,patient,5.888904576167949,0.0,631.797981408984
1,patient,5.888904576167949,0.0,577.0400177510038
1,patient,5.888904576167949,0.0,414.6025622180164
1,patient,5.888904576167949,0.0,589.1550268889512
1,patient,5.888904576167949,0.0,524.0667551281043
1,patient,5.888904576167949,0.0,644.0020660727901
1,patient,5.888904576167949,0.0,629.6122002290339
1,patient,5.888904576167949,0.0,668.5938253419042
1,patient,5.888904576167949,0.0,573.8120912245425
1,patient,5.888904576167949,0.0,593.5588078876578
1,patient,5.888904576167949,1.0,571.9824850615031
1,patient,5.888904576167949,0.0,618.1218944936466
1,patient,7.03821981360398,0.0,608.8734651987959
1,patient,7.03821981360398,1.0,529.8107705778792
1,patient,7.03821981360398,0.0,615.6368043373187
1,patient,7.03821981360398,1.0,607.6846999593514
1,patient,7.03821981360398,1.0,610.8572133266964
1,patient,7.03821981360398,1.0,629.7632073340312
1,patient,7.03821981360398,1.0,532.9326607113824
1,patient,7.03821981360398,0.0,643.3896930358081
1,patient,7.03821981360398,0.0,617.7209265369274
1,patient,7.03821981360398,0.0,493.4093067174214
1,patient,7.03821981360398,1.0,683.3614336756465
1,patient,7.03821981360398,0.0,582.2311180013819
1,patient,7.03821981360398,1.0,645.174803778055
1,patient,7.03821981360398,1.0,671.1821208349367
1,patient,7.03821981360398,1.0,584.3674832041194
1,patient,7.03821981360398,1.0,682.6103769768974
1,patient,7.03821981360398,0.0,605.9843772054735
1,patient,7.03821981360398,1.0,555.6590574271718
1,patient,7.03821981360398,0.0,676.5846804851282
1,patient,7.03821981360398,1.0,601.534506629171
1,patient,8.091350643830756,0.0,626.0774901443143
1,patient,8.091350643830756,1.0,613.4218059869468
1,patient,8.091350643830756,0.0,548.2117315533548
1,patient,8.091350643830756,1.0,575.313943067006
1,patient,8.091350643830756,1.0,562.8859120746451
1,patient,8.091350643830756,1.0,638.7223627719784
1,patient,8.091350643830756,1.0,586.0262962100709
1,patient,8.091350643830756,1.0,565.0918605647732
1,patient,8.091350643830756,1.0,645.629683020715
1,patient,8.091350643830756,0.0,551.4092223492756
1,patient,8.091350643830756,1.0,719.9866814095959
1,patient,8.091350643830756,1.0,589.0881441661224
1,patient,8.091350643830756,1.0,556.3750623299936
1,patient,8.091350643830756,1.0,548.4933855150571
1,patient,8.091350643830756,1.0,652.6052832714931
1,patient,8.091350643830756,1.0,674.6570971253884
1,patient,8.091350643830756,1.0,692.4142441811896
1,patient,8.091350643830756,0.0,647.9809660998623
1,patient,8.091350643830756,1.0,610.5453778975609
1,patient,8.091350643830756,0.0,700.2677936432437
1,patient,9.34719276063305,1.0,607.5519659643298
1,patient,9.34719276063305,1.0,573.4797584559703
1,patient,9.34719276063305,1.0,704.9934090710791
1,patient,9.34719276063305,0.0,637.7526257312187
1,patient,9.34719276063305,1.0,604.8605231565922
1,patient,9.34719276063305,1.0,609.9950309477206
1,patient,9.34719276063305,1.0,518.6901456375133
1,patient,9.34719276063305,1.0,640.8731874984529
1,patient,9.34719276063305,0.0,523.2330851889542
1,patient,9.34719276063305,1.0,702.537442283538
1,patient,9.34719276063305,0.0,594.3647749203402
1,patient,9.34719276063305,1.0,574.7160379469029
1,patient,9.34719276063305,1.0,669.916995438718
1,patient,9.34719276063305,0.0,564.4692822705816
1,patient,9.34719276063305,0.0,567.154452752156
1,patient,9.34719276063305,1.0,586.6604720594717
1,patient,9.34719276063305,1.0,576.3930304641875
1,patient,9.34719276063305,1.0,610.9365846585805
1,patient,9.34719276063305,0.0,545.8505437556181
1,patient,9.34719276063305,1.0,536.6491560952356
1,patient,10.069300776346143,0.0,521.8336867168949
1,patient,10.069300776346143,1.0,602.0918813593084
1,patient,10.069300776346143,1.0,588.7194689221319
1,patient,10.069300776346143,1.0,676.1971696583291
1,patient,10.069300776346143,1.0,644.0206907096128
1,patient,10.069300776346143,1.0,619.6830852243331
1,patient,10.069300776346143,1.0,585.3522901392362
1,patient,10.069300776346143,1.0,596.369188765999
1,patient,10.069300776346143,1.0,592.0431587458232
1,patient,10.069300776346143,0.0,601.2074413670618
1,patient,10.069300776346143,1.0,607.5841092608779
1,patient,10.069300776346143,1.0,645.9517924576579
1,patient,10.069300776346143,1.0,556.9932879692626
1,patient,10.069300776346143,1.0,653.9913480134705
1,patient,10.069300776346143,1.0,612.9412841275329
1,patient,10.069300776346143,1.0,590.7623248220123
1,patient,10.069300776346143,1.0,601.1870349502592
1,patient,10.069300776346143,1.0,611.4873994674388
1,patient,10.069300776346143,1.0,610.4907711125259
1,patient,10.069300776346143,1.0,630.3781546000537
2,patient,1.0605270930478066,0.0,580.2113362544566
2,patient,1.0605270930478066,0.0,616.1589871796917
2,patient,1.0605270930478066,0.0,592.6312310515514
2,patient,1.0605270930478066,0.0,563.9675731735852
2,patient,1.0605270930478066,0.0,658.0594058113538
2,patient,1.0605270930478066,0.0,583.843541376954
2,patient,1.0605270930478066,0.0,577.9874400409518
2,patient,1.0605270930478066,0.0,500.13304896917964
2,patient,1.0605270930478066,0.0,469.26929181772806
2,patient,1.0605270930478066,1.0,599.2340463542398
2,patient,1.0605270930478066,0.0,610.3817877730412
2,patient,1.0605270930478066,0.0,521.2774338907839
2,patient,1.0605270930478066,1.0,693.9184240831476
2,patient,1.0605270930478066,0.0,541.5961344509261
2,patient,1.0605270930478066,0.0,734.1138651432173
2,patient,1.0605270930478066,0.0,642.3077249764939
2,patient,1.0605270930478066,0.0,610.6908974003156
2,patient,1.0605270930478066,1.0,597.4624554515954
2,patient,1.0605270930478066,0.0,612.3974983085587
2,patient,1.0605270930478066,0.0,585.5043942700646
2,patient,1.6858998792753646,0.0,542.280080305447
2,patient,1.6858998792753646,1.0,610.6880626425086
2,patient,1.6858998792753646,0.0,696.1910901678966
2,patient,1.6858998792753646,1.0,527.9988118304897
2,patient,1.6858998792753646,0.0,668.5659156069012
2,patient,1.6858998792753646,0.0,598.8049345504808
2,patient,1.6858998792753646,0.0,666.975034772523
2,patient,1.6858998792753646,0.0,553.3896608687589
2,patient,1.6858998792753646,0.0,652.2460240157632
2,patient,1.6858998792753646,0.0,525.7750826854409
2,patient,1.6858998792753646,0.0,630.4133381294615
2,patient,1.6858998792753646,0.0,571.169983692638
2,patient,1.6858998792753646,0.0,689.6409911733135
2,patient,1.6858998792753646,0.0,638.8741409690598
2,patient,1.6858998792753646,0.0,689.4182304964803
2,patient,1.6858998792753646,0.0,548.3398558893957
2,patient,1.6858998792753646,0.0,615.6829911941691
2,patient,1.6858998792753646,0.0,588.2782499147498
2,patient,1.6858998792753646,0.0,667.9901453901737
2,patient,1.6858998792753646,0.0,656.724984710859
2,patient,2.924174451802503,1.0,572.0077874109872
2,patient,2.924174451802503,0.0,564.986619342241
2,patient,2.924174451802503,1.0,551.4388576614531
2,patient,2.924174451802503,0.0,640.4230726540085
2,patient,2.924174451802503,0.0,622.7009728785949
2,patient,2.924174451802503,0.0,565.3927451142674
2,patient,2.924174451802503,0.0,622.5114745661853
2,patient,2.924174451802503,0.0,574.6739734215822
2,patient,2.924174451802503,0.0,539.1601333430283
2,patient,2.924174451802503,0.0,592.1612398692859
2,patient,2.924174451802503,0.0,653.1647553210605
2,patient,2.924174451802503,1.0,549.2735691042985
2,patient,2.924174451802503,0.0,594.9623657077441
2,patient,2.924174451802503,0.0,613.4281432183384
2,patient,2.924174451802503,0.0,575.0517769067233
2,patient,2.924174451802503,0.0,525.7985786322546
2,patient,2.924174451802503,0.0,660.2845546787518
2,patient,2.924174451802503,0.0,543.3291073577772
2,patient,2.924174451802503,0.0,635.6968930591477
2,patient,2.924174451802503,0.0,624.5228053888776
2,patient,3.9802220693617714,0.0,637.3471329819993
2,patient,3.9802220693617714,0.0,580.0025888038159
2,patient,3.9802220693617714,1.0,567.7165012295561
2,patient,3.9802220693617714,0.0,661.3607598906739
2,patient,3.9802220693617714,1.0,718.7762314420543
2,patient,3.9802220693617714,0.0,580.9906767362504
2,patient,3.9802220693617714,0.0,566.6435661686063
2,patient,3.9802220693617714,1.0,610.7170826962339
2,patient,3.9802220693617714,0.0,500.25582867985736
2,patient,3.9802220693617714,0.0,550.8884571734839
2,patient,3.9802220693617714,0.0,607.9153777529227
2,patient,3.9802220693617714,0.0,611.5176240209106
2,patient,3.9802220693617714,1.0,565.7007531831031
2,patient,3.9802220693617714,1.0,564.8275428390556
2,patient,3.9802220693617714,0.0,589.9370135499245
2,patient,3.9802220693617714,0.0,639.5699251027992
2,patient,3.9802220693617714,0.0,659.0438562816875
2,patient,3.9802220693617714,0.0,528.3103854792619
2,patient,3.9802220693617714,0.0,655.6770640974578
2,patient,3.9802220693617714,0.0,532.6062783343929
2,patient,4.890751110349504,0.0,606.1127278117743
2,patient,4.890751110349504,0.0,614.6754204705705
2,patient,4.890751110349504,1.0,575.8987583816597
2,patient,4.890751110349504,0.0,595.6508795227737
2,patient,4.890751110349504,0.0,673.7251547656696
2,patient,4.890751110349504,0.0,477.1104535626521
2,patient,4.890751110349504,0.0,630.3151389867562
2,patient,4.890751110349504,0.0,608.9112854693782
2,patient,4.890751110349504,0.0,573.463460453912
2,patient,4.890751110349504,0.0,640.4088549728816
2,patient,4.890751110349504,1.0,563.5309231326573
2,patient,4.890751110349504,0.0,681.1536284783647
2,patient,4.890751110349504,1.0,598.3543191899524
2,patient,4.890751110349504,1.0,681.2150295192147
2,patient,4.890751110349504,0.0,561.0353553784989
2,patient,4.890751110349504,1.0,594.2723632312648
2,patient,4.890751110349504,1.0,644.1787704367807
2,patient,4.890751110349504,0.0,661.1832522595523
2,patient,4.890751110349504,0.0,596.1579473425836
2,patient,4.890751110349504,0.0,652.5069354429731
2,patient,6.185568025616248,0.0,693.3020158644684
2,patient,6.185568025616248,0.0,639.1469820372944
2,patient,6.185568025616248,1.0,625.4417248930941
2,patient,6.185568025616248,1.0,525.3328182218531
2,patient,6.185568025616248,0.0,630.6566713838466
2,patient,6.185568025616248,1.0,585.7802032815495
2,patient,6.185568025616248,0.0,543.3853059254207
2,patient,6.185568025616248,0.0,594.8667997468207
2,patient,6.185568025616248,0.0,659.0893528791388
2,patient,6.185568025616248,0.0,646.5277865122613
2,patient,6.185568025616248,1.0,616.6594445501925
2,patient,6.185568025616248,0.0,612.5555313743554
2,patient,6.185568025616248,0.0,584.5080881690294
2,patient,6.185568025616248,0.0,634.8557801347736
2,patient,6.185568025616248,0.0,505.9356848584234
2,patient,6.185568025616248,0.0,642.0142748507493
2,patient,6.185568025616248,0.0,574.3338100369589
2,patient,6.185568025616248,0.0,579.8484674517393
2,patient,6.185568025616248,0.0,597.0600455458874
2,patient,6.185568025616248,0.0,545.2766364634601
2,patient,7.23932629732913,0.0,555.6810981915037
2,patient,7.23932629732913,1.0,551.5751748650168
2,patient,7.23932629732913,0.0,573.5634498776097
2,patient,7.23932629732913,0.0,497.4371703246136
2,patient,7.23932629732913,1.0,662.6649881878803
2,patient,7.23932629732913,1.0,547.9019343409742
2,patient,7.23932629732913,0.0,664.8568224479524
2,patient,7.23932629732913,1.0,552.8297008768689
2,patient,7.23932629732913,0.0,626.982108791632
2,patient,7.23932629732913,0.0,704.0989644211445
2,patient,7.23932629732913,1.0,629.5591682664905
2,patient,7.23932629732913,1.0,663.997089881286
2,patient,7.23932629732913,0.0,586.3796299070749
2,patient,7.23932629732913,1.0,623.2114848547452
2,patient,7.23932629732913,1.0,582.2734114266441
2,patient,7.23932629732913,1.0,607.6742084842257
2,patient,7.23932629732913,0.0,633.3514870625069
2,patient,7.23932629732913,1.0,640.4849856503736
2,patient,7.23932629732913,1.0,640.0496862843471
2,patient,7.23932629732913,1.0,602.7653220390832
2,patient,8.308648705654438,1.0,520.4416283465107
2,patient,8.308648705654438,1.0,593.4668943408213
2,patient,8.308648705654438,1.0,650.1514807416207
2,patient,8.308648705654438,0.0,621.5901269236001
2,patient,8.308648705654438,1.0,544.0328448278221
2,patient,8.308648705654438,1.0,612.2309416410799
2,patient,8.308648705654438,1.0,650.9828815228575
2,patient,8.308648705654438,1.0,552.3977737103921
2,patient,8.308648705654438,0.0,618.607015466237
2,patient,8.308648705654438,1.0,593.4285650712803
2,patient,8.308648705654438,1.0,616.0534988276504
2,patient,8.308648705654438,1.0,639.5127228305962
2,patient,8.308648705654438,1.0,573.5884616024907
